newsDatetime,important,liked,disliked,positive,negative,code,net_sentiment,net_engagement,year,month,quarter
2021-12-25 09:33:35,12,16,7,20,8,BTC,12,9,2021,12,4
2021-12-25 10:30:14,8,11,0,10,0,BTC,10,11,2021,12,4
2021-12-25 12:11:19,5,9,0,11,0,BTC,11,9,2021,12,4
2021-12-25 15:20:36,6,7,0,14,1,BTC,13,7,2021,12,4
2021-12-25 17:55:07,3,6,1,4,1,BTC,3,5,2021,12,4
2021-12-25 21:00:31,17,35,4,42,6,BTC,36,31,2021,12,4
2021-12-26 08:29:26,7,12,3,14,2,BTC,12,9,2021,12,4
2021-12-26 10:45:00,4,9,0,14,0,BTC,14,9,2021,12,4
2021-12-26 19:14:42,24,55,3,55,2,BTC,53,52,2021,12,4
2021-12-26 21:30:25,4,16,1,18,2,BTC,16,15,2021,12,4
2021-12-27 05:38:50,5,27,1,39,2,BTC,37,26,2021,12,4
2021-12-27 08:51:27,7,10,0,9,8,BTC,1,10,2021,12,4
2021-12-27 10:09:09,7,4,4,6,6,BTC,0,0,2021,12,4
2021-12-27 12:59:47,5,7,1,7,1,BTC,6,6,2021,12,4
2021-12-27 15:00:46,5,7,0,8,0,BTC,8,7,2021,12,4
2021-12-27 16:00:10,5,4,3,3,8,BTC,-5,1,2021,12,4
2021-12-27 18:14:57,7,11,0,15,0,BTC,15,11,2021,12,4
2021-12-27 19:00:32,4,2,2,1,3,BTC,-2,0,2021,12,4
2021-12-27 23:00:14,4,6,0,7,0,BTC,7,6,2021,12,4
2021-12-27 23:00:26,13,23,3,25,5,BTC,20,20,2021,12,4
2021-12-28 10:54:36,5,2,1,1,6,BTC,-5,1,2021,12,4
2021-12-28 14:41:45,3,9,20,5,26,BTC,-21,-11,2021,12,4
2021-12-28 17:00:53,5,10,0,6,1,BTC,5,10,2021,12,4
2021-12-28 19:11:07,3,16,1,21,8,BTC,13,15,2021,12,4
2021-12-28 19:59:21,3,3,1,3,5,BTC,-2,2,2021,12,4
2021-12-28 23:30:52,4,6,0,6,1,BTC,5,6,2021,12,4
2021-12-29 08:04:01,4,8,2,7,1,BTC,6,6,2021,12,4
2021-12-29 11:30:54,7,3,5,2,19,BTC,-17,-2,2021,12,4
2021-12-29 20:52:27,3,1,4,2,4,BTC,-2,-3,2021,12,4
2021-12-30 11:15:49,3,2,5,3,9,BTC,-6,-3,2021,12,4
2021-12-30 18:49:36,4,13,1,12,1,BTC,11,12,2021,12,4
2021-12-30 19:45:08,3,2,2,2,5,BTC,-3,0,2021,12,4
2021-12-30 20:02:16,11,3,2,2,3,BTC,-1,1,2021,12,4
2021-12-31 02:59:59,4,9,0,14,0,BTC,14,9,2021,12,4
2021-12-31 23:01:01,5,8,4,10,3,BTC,7,4,2021,12,4
2022-01-01 16:55:09,5,7,4,9,4,BTC,5,3,2022,1,1
2022-01-03 11:52:53,17,31,1,38,6,BTC,32,30,2022,1,1
2022-01-03 15:17:31,3,3,2,3,2,BTC,1,1,2022,1,1
2022-01-04 10:37:29,5,7,2,8,2,BTC,6,5,2022,1,1
2022-01-04 14:55:13,4,4,1,6,3,BTC,3,3,2022,1,1
2022-01-04 18:00:51,5,1,9,2,4,BTC,-2,-8,2022,1,1
2022-01-04 23:19:46,7,8,2,11,3,BTC,8,6,2022,1,1
2022-01-04 23:30:12,3,2,1,3,1,BTC,2,1,2022,1,1
2022-01-05 14:04:07,3,1,3,2,7,BTC,-5,-2,2022,1,1
2022-01-05 16:51:33,5,11,1,18,0,BTC,18,10,2022,1,1
2022-01-05 17:05:32,4,4,6,4,5,BTC,-1,-2,2022,1,1
2022-01-05 20:30:00,30,9,13,11,46,BTC,-35,-4,2022,1,1
2022-01-05 21:47:26,10,7,6,7,31,BTC,-24,1,2022,1,1
2022-01-05 22:15:13,15,20,22,23,32,BTC,-9,-2,2022,1,1
2022-01-05 23:34:59,3,1,4,2,8,BTC,-6,-3,2022,1,1
2022-01-06 03:08:43,7,11,13,16,27,BTC,-11,-2,2022,1,1
2022-01-06 09:26:15,5,5,3,2,9,BTC,-7,2,2022,1,1
2022-01-06 19:35:52,3,0,3,0,6,BTC,-6,-3,2022,1,1
2022-01-07 06:54:37,16,15,6,13,22,BTC,-9,9,2022,1,1
2022-01-07 09:29:59,6,3,7,2,5,BTC,-3,-4,2022,1,1
2022-01-07 10:45:33,4,8,4,11,6,BTC,5,4,2022,1,1
2022-01-07 15:53:38,5,2,4,3,9,BTC,-6,-2,2022,1,1
2022-01-07 18:30:31,3,7,0,8,0,BTC,8,7,2022,1,1
2022-01-07 22:00:09,22,37,5,44,5,BTC,39,32,2022,1,1
2022-01-07 22:43:49,5,8,1,10,2,BTC,8,7,2022,1,1
2022-01-08 01:20:00,24,50,0,63,3,BTC,60,50,2022,1,1
2022-01-08 15:21:40,9,17,15,27,29,BTC,-2,2,2022,1,1
2022-01-08 23:05:21,21,32,1,36,1,BTC,35,31,2022,1,1
2022-01-09 12:30:03,4,7,0,8,0,BTC,8,7,2022,1,1
2022-01-09 13:53:09,3,1,5,3,13,BTC,-10,-4,2022,1,1
2022-01-09 19:30:16,10,28,8,32,18,BTC,14,20,2022,1,1
2022-01-09 23:15:33,3,10,0,10,1,BTC,9,10,2022,1,1
2022-01-10 10:35:05,10,15,0,21,2,BTC,19,15,2022,1,1
2022-01-10 14:47:14,3,2,2,7,2,BTC,5,0,2022,1,1
2022-01-10 15:08:20,11,15,4,29,11,BTC,18,11,2022,1,1
2022-01-11 08:04:09,5,9,0,13,0,BTC,13,9,2022,1,1
2022-01-11 13:54:26,18,8,17,9,27,BTC,-18,-9,2022,1,1
2022-01-11 14:34:11,3,4,0,2,0,BTC,2,4,2022,1,1
2022-01-11 20:25:04,5,5,0,6,0,BTC,6,5,2022,1,1
2022-01-12 00:45:22,4,9,0,8,0,BTC,8,9,2022,1,1
2022-01-12 11:24:22,12,14,0,22,2,BTC,20,14,2022,1,1
2022-01-12 11:31:53,4,8,0,11,2,BTC,9,8,2022,1,1
2022-01-12 13:36:47,9,7,11,10,15,BTC,-5,-4,2022,1,1
2022-01-12 15:30:26,20,31,3,40,3,BTC,37,28,2022,1,1
2022-01-13 09:36:06,38,59,0,90,2,BTC,88,59,2022,1,1
2022-01-13 11:30:56,3,5,0,5,0,BTC,5,5,2022,1,1
2022-01-13 13:51:16,3,7,0,8,1,BTC,7,7,2022,1,1
2022-01-13 15:03:33,20,34,3,49,5,BTC,44,31,2022,1,1
2022-01-13 20:00:21,11,20,13,32,12,BTC,20,7,2022,1,1
2022-01-14 02:54:31,3,3,0,4,4,BTC,0,3,2022,1,1
2022-01-14 13:30:42,4,7,14,13,18,BTC,-5,-7,2022,1,1
2022-01-14 17:25:02,4,11,0,13,0,BTC,13,11,2022,1,1
2022-01-14 21:35:00,7,17,8,21,10,BTC,11,9,2022,1,1
2022-01-15 09:50:15,29,43,4,49,6,BTC,43,39,2022,1,1
2022-01-15 09:53:35,5,3,2,4,8,BTC,-4,1,2022,1,1
2022-01-15 14:01:03,13,33,3,46,2,BTC,44,30,2022,1,1
2022-01-16 09:11:04,31,54,7,64,9,BTC,55,47,2022,1,1
2022-01-16 10:15:53,3,9,0,11,0,BTC,11,9,2022,1,1
2022-01-16 12:45:10,6,8,1,10,1,BTC,9,7,2022,1,1
2022-01-16 18:07:45,22,32,44,40,57,BTC,-17,-12,2022,1,1
2022-01-16 19:32:39,3,5,0,3,0,BTC,3,5,2022,1,1
2022-01-17 03:27:00,16,27,4,34,5,BTC,29,23,2022,1,1
2022-01-17 09:10:17,17,25,5,32,6,BTC,26,20,2022,1,1
2022-01-17 09:17:28,12,17,3,23,4,BTC,19,14,2022,1,1
2022-01-17 10:09:45,6,3,3,1,7,BTC,-6,0,2022,1,1
2022-01-17 12:28:35,54,10,18,7,38,BTC,-31,-8,2022,1,1
2022-01-17 17:00:00,7,9,1,14,1,BTC,13,8,2022,1,1
2022-01-17 19:00:25,4,7,0,10,0,BTC,10,7,2022,1,1
2022-01-17 20:09:39,14,6,10,8,8,BTC,0,-4,2022,1,1
2022-01-17 22:00:23,9,15,3,23,4,BTC,19,12,2022,1,1
2022-01-17 23:30:00,4,2,2,5,2,BTC,3,0,2022,1,1
2022-01-18 10:43:17,12,9,22,9,24,BTC,-15,-13,2022,1,1
2022-01-18 13:39:51,8,3,2,3,4,BTC,-1,1,2022,1,1
2022-01-18 19:30:00,19,24,3,30,5,BTC,25,21,2022,1,1
2022-01-18 21:06:53,6,6,3,2,4,BTC,-2,3,2022,1,1
2022-01-19 05:40:45,4,4,0,4,1,BTC,3,4,2022,1,1
2022-01-19 08:04:26,8,9,2,17,0,BTC,17,7,2022,1,1
2022-01-19 09:20:07,6,4,7,3,13,BTC,-10,-3,2022,1,1
2022-01-19 11:43:52,19,18,16,22,24,BTC,-2,2,2022,1,1
2022-01-19 12:45:31,4,6,3,6,4,BTC,2,3,2022,1,1
2022-01-19 14:11:52,7,12,2,16,3,BTC,13,10,2022,1,1
2022-01-19 16:00:00,11,18,3,24,5,BTC,19,15,2022,1,1
2022-01-19 20:48:11,4,9,0,11,1,BTC,10,9,2022,1,1
2022-01-19 21:00:17,6,19,2,19,4,BTC,15,17,2022,1,1
2022-01-20 00:15:57,3,6,0,7,2,BTC,5,6,2022,1,1
2022-01-20 14:00:00,4,3,0,1,0,BTC,1,3,2022,1,1
2022-01-20 15:09:28,3,4,5,3,8,BTC,-5,-1,2022,1,1
2022-01-20 15:23:33,8,19,1,27,2,BTC,25,18,2022,1,1
2022-01-20 21:30:33,30,22,29,28,70,BTC,-42,-7,2022,1,1
2022-01-20 21:54:33,11,15,20,15,35,BTC,-20,-5,2022,1,1
2022-01-21 04:15:18,6,9,0,5,16,BTC,-11,9,2022,1,1
2022-01-21 05:47:34,5,1,1,2,9,BTC,-7,0,2022,1,1
2022-01-21 06:03:24,10,18,1,14,16,BTC,-2,17,2022,1,1
2022-01-21 09:21:49,13,12,14,17,25,BTC,-8,-2,2022,1,1
2022-01-21 09:49:32,3,2,2,3,4,BTC,-1,0,2022,1,1
2022-01-21 20:11:41,3,6,1,5,0,BTC,5,5,2022,1,1
2022-01-21 20:30:25,3,7,1,10,0,BTC,10,6,2022,1,1
2022-01-21 22:07:06,7,20,9,18,19,BTC,-1,11,2022,1,1
2022-01-21 23:00:22,12,28,0,35,0,BTC,35,28,2022,1,1
2022-01-22 08:04:48,7,1,0,4,1,BTC,3,1,2022,1,1
2022-01-22 08:58:24,4,5,0,7,1,BTC,6,5,2022,1,1
2022-01-22 10:00:45,10,10,1,7,14,BTC,-7,9,2022,1,1
2022-01-22 23:30:00,3,7,4,6,10,BTC,-4,3,2022,1,1
2022-01-23 09:53:48,5,5,0,4,2,BTC,2,5,2022,1,1
2022-01-23 18:31:27,4,3,0,0,1,BTC,-1,3,2022,1,1
2022-01-23 19:46:51,3,4,0,5,0,BTC,5,4,2022,1,1
2022-01-23 23:05:44,4,8,1,8,4,BTC,4,7,2022,1,1
2022-01-24 08:35:31,17,10,8,8,30,BTC,-22,2,2022,1,1
2022-01-24 09:46:08,3,2,1,1,8,BTC,-7,1,2022,1,1
2022-01-24 12:24:12,8,6,4,8,7,BTC,1,2,2022,1,1
2022-01-24 12:29:00,3,5,1,5,7,BTC,-2,4,2022,1,1
2022-01-24 14:42:00,16,7,12,8,27,BTC,-19,-5,2022,1,1
2022-01-24 18:03:42,9,19,2,21,3,BTC,18,17,2022,1,1
2022-01-25 00:37:35,8,3,8,3,19,BTC,-16,-5,2022,1,1
2022-01-25 03:18:14,3,6,1,6,1,BTC,5,5,2022,1,1
2022-01-25 10:19:40,3,4,0,5,2,BTC,3,4,2022,1,1
2022-01-25 14:00:00,3,7,0,8,0,BTC,8,7,2022,1,1
2022-01-25 19:10:46,11,1,11,6,23,BTC,-17,-10,2022,1,1
2022-01-25 19:41:06,5,6,0,8,0,BTC,8,6,2022,1,1
2022-01-25 19:44:35,3,2,0,5,0,BTC,5,2,2022,1,1
2022-01-25 21:30:10,3,8,0,12,0,BTC,12,8,2022,1,1
2022-01-25 22:50:00,4,5,1,4,1,BTC,3,4,2022,1,1
2022-01-25 22:58:52,4,5,1,5,0,BTC,5,4,2022,1,1
2022-01-26 11:36:35,7,4,6,7,9,BTC,-2,-2,2022,1,1
2022-01-26 14:08:51,17,20,0,31,0,BTC,31,20,2022,1,1
2022-01-26 19:01:36,9,7,0,10,0,BTC,10,7,2022,1,1
2022-01-26 19:07:54,15,17,0,24,4,BTC,20,17,2022,1,1
2022-01-26 21:15:00,6,10,0,12,0,BTC,12,10,2022,1,1
2022-01-27 00:15:52,7,8,0,11,0,BTC,11,8,2022,1,1
2022-01-27 12:49:49,3,8,0,9,0,BTC,9,8,2022,1,1
2022-01-27 13:36:40,6,6,0,11,0,BTC,11,6,2022,1,1
2022-01-27 15:39:58,17,9,15,8,36,BTC,-28,-6,2022,1,1
2022-01-27 16:30:00,4,4,4,5,12,BTC,-7,0,2022,1,1
2022-01-27 22:00:18,73,29,26,42,73,BTC,-31,3,2022,1,1
2022-01-27 22:12:36,4,1,3,0,10,BTC,-10,-2,2022,1,1
2022-01-28 10:20:22,3,2,9,2,10,BTC,-8,-7,2022,1,1
2022-01-28 12:16:40,3,3,0,4,1,BTC,3,3,2022,1,1
2022-01-28 15:43:25,9,18,0,21,1,BTC,20,18,2022,1,1
2022-01-28 18:25:27,4,3,3,1,12,BTC,-11,0,2022,1,1
2022-01-28 21:00:00,3,7,0,5,1,BTC,4,7,2022,1,1
2022-01-29 03:39:00,15,15,37,37,24,BTC,13,-22,2022,1,1
2022-01-29 08:17:28,4,3,1,1,6,BTC,-5,2,2022,1,1
2022-01-29 17:51:12,20,33,1,49,1,BTC,48,32,2022,1,1
2022-01-29 21:30:19,3,8,11,7,0,BTC,7,-3,2022,1,1
2022-01-30 10:15:09,3,5,1,3,1,BTC,2,4,2022,1,1
2022-01-30 11:57:34,24,37,1,55,3,BTC,52,36,2022,1,1
2022-01-30 13:04:08,3,4,1,7,1,BTC,6,3,2022,1,1
2022-01-30 15:41:00,5,7,0,9,1,BTC,8,7,2022,1,1
2022-01-30 16:38:11,14,17,2,25,4,BTC,21,15,2022,1,1
2022-01-31 03:11:50,4,6,1,10,2,BTC,8,5,2022,1,1
2022-01-31 16:31:00,5,8,3,10,2,BTC,8,5,2022,1,1
2022-01-31 21:15:00,10,25,0,30,2,BTC,28,25,2022,1,1
2022-01-31 23:30:00,4,9,0,11,3,BTC,8,9,2022,1,1
2022-02-01 06:39:52,8,17,0,24,1,BTC,23,17,2022,2,1
2022-02-01 09:04:01,12,6,5,6,17,BTC,-11,1,2022,2,1
2022-02-01 09:27:28,7,0,2,1,15,BTC,-14,-2,2022,2,1
2022-02-01 14:47:08,12,1,11,3,20,BTC,-17,-10,2022,2,1
2022-02-02 10:22:08,8,4,3,4,6,BTC,-2,1,2022,2,1
2022-02-02 14:29:40,3,4,0,2,1,BTC,1,4,2022,2,1
2022-02-02 21:45:00,3,6,1,4,6,BTC,-2,5,2022,2,1
2022-02-03 09:13:44,11,13,2,22,3,BTC,19,11,2022,2,1
2022-02-03 09:46:32,3,2,6,2,10,BTC,-8,-4,2022,2,1
2022-02-03 11:09:11,7,2,5,0,11,BTC,-11,-3,2022,2,1
2022-02-03 17:03:11,6,3,3,7,1,BTC,6,0,2022,2,1
2022-02-03 22:35:30,5,1,7,1,5,BTC,-4,-6,2022,2,1
2022-02-04 06:20:01,4,3,2,4,1,BTC,3,1,2022,2,1
2022-02-04 15:14:48,11,6,21,5,18,BTC,-13,-15,2022,2,1
2022-02-04 16:53:00,5,8,0,10,0,BTC,10,8,2022,2,1
2022-02-04 20:38:00,3,4,3,2,5,BTC,-3,1,2022,2,1
2022-02-04 22:46:46,3,8,1,7,2,BTC,5,7,2022,2,1
2022-02-05 09:15:00,8,12,0,15,0,BTC,15,12,2022,2,1
2022-02-05 09:41:51,12,21,0,25,0,BTC,25,21,2022,2,1
2022-02-05 11:15:23,12,21,11,24,11,BTC,13,10,2022,2,1
2022-02-05 16:13:49,6,9,0,6,0,BTC,6,9,2022,2,1
2022-02-06 12:45:37,3,6,0,5,0,BTC,5,6,2022,2,1
2022-02-06 14:46:38,7,7,0,8,0,BTC,8,7,2022,2,1
2022-02-06 19:45:46,4,14,2,11,0,BTC,11,12,2022,2,1
2022-02-06 23:38:31,3,8,0,14,0,BTC,14,8,2022,2,1
2022-02-07 10:01:51,3,2,3,1,4,BTC,-3,-1,2022,2,1
2022-02-07 11:21:12,6,9,0,13,0,BTC,13,9,2022,2,1
2022-02-07 14:36:28,3,6,0,5,0,BTC,5,6,2022,2,1
2022-02-07 16:11:00,5,6,0,11,1,BTC,10,6,2022,2,1
2022-02-07 16:36:06,10,25,0,34,0,BTC,34,25,2022,2,1
2022-02-07 17:28:11,6,7,0,13,0,BTC,13,7,2022,2,1
2022-02-07 19:11:17,28,32,0,52,0,BTC,52,32,2022,2,1
2022-02-07 23:45:09,6,5,0,7,1,BTC,6,5,2022,2,1
2022-02-08 00:01:44,4,5,0,6,0,BTC,6,5,2022,2,1
2022-02-08 09:09:05,4,4,0,6,0,BTC,6,4,2022,2,1
2022-02-08 21:00:47,3,8,1,12,2,BTC,10,7,2022,2,1
2022-02-09 13:34:47,4,2,1,1,3,BTC,-2,1,2022,2,1
2022-02-09 14:00:25,3,4,0,4,0,BTC,4,4,2022,2,1
2022-02-09 15:29:29,11,4,8,14,14,BTC,0,-4,2022,2,1
2022-02-10 14:00:31,10,15,4,19,5,BTC,14,11,2022,2,1
2022-02-10 14:07:44,3,2,1,4,1,BTC,3,1,2022,2,1
2022-02-10 15:30:12,4,5,0,6,0,BTC,6,5,2022,2,1
2022-02-10 17:00:37,5,8,0,10,0,BTC,10,8,2022,2,1
2022-02-10 17:55:39,5,6,0,10,0,BTC,10,6,2022,2,1
2022-02-10 18:00:33,7,5,1,3,1,BTC,2,4,2022,2,1
2022-02-10 23:00:36,4,5,0,6,0,BTC,6,5,2022,2,1
2022-02-10 23:05:11,4,4,0,7,0,BTC,7,4,2022,2,1
2022-02-11 02:00:30,19,31,6,34,7,BTC,27,25,2022,2,1
2022-02-11 03:08:06,3,4,0,7,0,BTC,7,4,2022,2,1
2022-02-11 14:30:00,4,4,0,7,0,BTC,7,4,2022,2,1
2022-02-11 14:45:36,3,3,0,3,0,BTC,3,3,2022,2,1
2022-02-11 18:39:52,13,4,17,7,19,BTC,-12,-13,2022,2,1
2022-02-11 22:00:18,5,4,2,6,9,BTC,-3,2,2022,2,1
2022-02-12 11:15:01,13,21,0,24,1,BTC,23,21,2022,2,1
2022-02-12 17:55:28,4,7,1,7,0,BTC,7,6,2022,2,1
2022-02-13 11:52:20,29,46,9,56,7,BTC,49,37,2022,2,1
2022-02-13 20:55:00,14,28,1,34,2,BTC,32,27,2022,2,1
2022-02-14 13:00:42,3,3,2,2,6,BTC,-4,1,2022,2,1
2022-02-14 13:40:44,3,3,0,4,0,BTC,4,3,2022,2,1
2022-02-14 16:25:00,3,6,0,8,0,BTC,8,6,2022,2,1
2022-02-14 21:20:33,4,1,2,2,8,BTC,-6,-1,2022,2,1
2022-02-14 23:00:56,3,4,0,3,0,BTC,3,4,2022,2,1
2022-02-14 23:01:43,4,9,0,7,0,BTC,7,9,2022,2,1
2022-02-15 02:00:55,5,7,1,10,1,BTC,9,6,2022,2,1
2022-02-15 09:44:50,3,5,1,8,1,BTC,7,4,2022,2,1
2022-02-15 10:23:55,5,6,1,9,0,BTC,9,5,2022,2,1
2022-02-15 11:46:02,7,10,0,17,0,BTC,17,10,2022,2,1
2022-02-15 13:07:34,6,5,4,2,10,BTC,-8,1,2022,2,1
2022-02-15 17:00:00,4,6,1,8,0,BTC,8,5,2022,2,1
2022-02-15 18:39:56,12,16,0,22,0,BTC,22,16,2022,2,1
2022-02-15 19:30:25,3,10,0,10,0,BTC,10,10,2022,2,1
2022-02-16 04:43:41,3,2,0,0,0,BTC,0,2,2022,2,1
2022-02-16 10:44:41,23,13,21,11,12,BTC,-1,-8,2022,2,1
2022-02-16 11:56:27,7,5,0,12,0,BTC,12,5,2022,2,1
2022-02-16 13:23:14,6,7,0,9,0,BTC,9,7,2022,2,1
2022-02-16 15:25:04,6,6,1,2,9,BTC,-7,5,2022,2,1
2022-02-16 15:32:49,4,1,2,2,2,BTC,0,-1,2022,2,1
2022-02-16 16:04:33,8,10,1,13,0,BTC,13,9,2022,2,1
2022-02-16 19:45:17,4,4,0,7,0,BTC,7,4,2022,2,1
2022-02-16 19:53:38,19,21,2,38,1,BTC,37,19,2022,2,1
2022-02-17 02:25:22,4,1,2,0,3,BTC,-3,-1,2022,2,1
2022-02-17 11:08:08,7,0,1,2,5,BTC,-3,-1,2022,2,1
2022-02-17 12:00:18,5,7,0,13,0,BTC,13,7,2022,2,1
2022-02-17 17:59:44,6,6,3,8,1,BTC,7,3,2022,2,1
2022-02-17 18:17:49,14,4,3,6,8,BTC,-2,1,2022,2,1
2022-02-17 19:47:00,6,13,3,16,2,BTC,14,10,2022,2,1
2022-02-18 14:05:00,9,6,1,9,1,BTC,8,5,2022,2,1
2022-02-18 17:17:34,15,15,30,15,29,BTC,-14,-15,2022,2,1
2022-02-18 19:48:27,9,2,2,2,9,BTC,-7,0,2022,2,1
2022-02-18 23:35:00,4,0,2,1,6,BTC,-5,-2,2022,2,1
2022-02-19 00:15:33,28,32,0,49,2,BTC,47,32,2022,2,1
2022-02-19 08:45:19,3,1,2,1,1,BTC,0,-1,2022,2,1
2022-02-19 12:55:36,7,4,1,8,4,BTC,4,3,2022,2,1
2022-02-20 08:11:33,5,2,7,2,11,BTC,-9,-5,2022,2,1
2022-02-20 09:10:36,10,2,8,7,8,BTC,-1,-6,2022,2,1
2022-02-20 14:03:34,3,2,2,1,6,BTC,-5,0,2022,2,1
2022-02-20 17:19:56,4,4,0,7,0,BTC,7,4,2022,2,1
2022-02-21 10:50:58,8,7,4,6,6,BTC,0,3,2022,2,1
2022-02-21 11:10:39,3,2,2,1,4,BTC,-3,0,2022,2,1
2022-02-21 12:53:27,12,14,0,23,0,BTC,23,14,2022,2,1
2022-02-21 17:47:34,10,5,9,7,14,BTC,-7,-4,2022,2,1
2022-02-21 19:30:26,9,6,9,5,15,BTC,-10,-3,2022,2,1
2022-02-22 04:01:41,7,8,3,11,4,BTC,7,5,2022,2,1
2022-02-22 12:24:01,3,3,2,5,1,BTC,4,1,2022,2,1
2022-02-22 14:20:14,11,22,6,26,7,BTC,19,16,2022,2,1
2022-02-22 16:00:29,4,6,0,8,0,BTC,8,6,2022,2,1
2022-02-22 17:04:28,3,7,1,8,1,BTC,7,6,2022,2,1
2022-02-22 17:19:04,3,5,0,5,0,BTC,5,5,2022,2,1
2022-02-22 21:36:44,4,6,0,8,0,BTC,8,6,2022,2,1
2022-02-22 21:38:28,6,8,0,7,0,BTC,7,8,2022,2,1
2022-02-23 03:20:00,6,8,1,20,2,BTC,18,7,2022,2,1
2022-02-23 13:36:55,4,6,2,6,2,BTC,4,4,2022,2,1
2022-02-23 14:37:18,4,2,1,5,1,BTC,4,1,2022,2,1
2022-02-23 15:37:24,7,6,2,5,6,BTC,-1,4,2022,2,1
2022-02-23 21:57:14,5,2,2,1,3,BTC,-2,0,2022,2,1
2022-02-24 04:34:43,21,3,14,6,47,BTC,-41,-11,2022,2,1
2022-02-24 04:46:51,7,1,2,3,11,BTC,-8,-1,2022,2,1
2022-02-24 08:25:09,4,2,2,3,6,BTC,-3,0,2022,2,1
2022-02-24 08:45:16,12,2,4,9,21,BTC,-12,-2,2022,2,1
2022-02-24 09:51:28,3,3,1,1,3,BTC,-2,2,2022,2,1
2022-02-24 10:44:33,6,3,6,3,8,BTC,-5,-3,2022,2,1
2022-02-24 10:50:07,3,2,1,4,1,BTC,3,1,2022,2,1
2022-02-24 11:04:39,7,2,7,2,7,BTC,-5,-5,2022,2,1
2022-02-24 12:49:30,12,16,1,22,4,BTC,18,15,2022,2,1
2022-02-24 23:24:56,7,5,9,2,16,BTC,-14,-4,2022,2,1
2022-02-25 04:00:02,23,12,23,11,45,BTC,-34,-11,2022,2,1
2022-02-25 15:40:32,3,5,0,8,0,BTC,8,5,2022,2,1
2022-02-25 18:16:33,3,1,0,6,2,BTC,4,1,2022,2,1
2022-02-25 20:07:51,4,7,6,12,18,BTC,-6,1,2022,2,1
2022-02-26 00:45:53,7,10,0,13,0,BTC,13,10,2022,2,1
2022-02-26 09:58:35,3,4,1,8,1,BTC,7,3,2022,2,1
2022-02-26 14:46:31,3,7,1,10,1,BTC,9,6,2022,2,1
2022-02-26 15:52:12,8,10,3,9,4,BTC,5,7,2022,2,1
2022-02-26 19:45:41,3,5,1,6,3,BTC,3,4,2022,2,1
2022-02-27 05:00:00,5,11,1,23,2,BTC,21,10,2022,2,1
2022-02-27 10:45:46,9,15,1,16,1,BTC,15,14,2022,2,1
2022-02-27 13:28:18,4,3,7,4,8,BTC,-4,-4,2022,2,1
2022-02-27 18:16:45,12,22,2,16,1,BTC,15,20,2022,2,1
2022-02-27 18:39:39,42,58,1,90,5,BTC,85,57,2022,2,1
2022-02-27 21:12:00,3,10,0,12,0,BTC,12,10,2022,2,1
2022-02-28 01:24:41,14,10,10,10,16,BTC,-6,0,2022,2,1
2022-02-28 07:08:38,4,12,4,8,7,BTC,1,8,2022,2,1
2022-02-28 14:47:26,42,56,0,89,2,BTC,87,56,2022,2,1
2022-02-28 17:01:33,5,8,0,13,0,BTC,13,8,2022,2,1
2022-02-28 18:00:11,4,6,0,7,0,BTC,7,6,2022,2,1
2022-02-28 19:52:06,6,5,0,3,0,BTC,3,5,2022,2,1
2022-03-01 11:44:28,3,4,0,7,0,BTC,7,4,2022,3,1
2022-03-01 12:35:37,8,7,0,10,0,BTC,10,7,2022,3,1
2022-03-01 17:50:00,7,11,5,17,6,BTC,11,6,2022,3,1
2022-03-01 19:25:53,9,11,1,14,1,BTC,13,10,2022,3,1
2022-03-01 21:00:12,10,15,0,18,1,BTC,17,15,2022,3,1
2022-03-01 21:00:55,5,16,0,10,0,BTC,10,16,2022,3,1
2022-03-02 09:59:02,4,3,4,2,12,BTC,-10,-1,2022,3,1
2022-03-02 12:14:58,5,6,0,7,1,BTC,6,6,2022,3,1
2022-03-02 14:00:11,3,3,1,3,1,BTC,2,2,2022,3,1
2022-03-02 14:39:45,3,3,0,3,0,BTC,3,3,2022,3,1
2022-03-02 16:37:50,6,8,2,9,5,BTC,4,6,2022,3,1
2022-03-02 20:46:12,4,10,1,10,2,BTC,8,9,2022,3,1
2022-03-02 23:45:02,5,3,1,3,3,BTC,0,2,2022,3,1
2022-03-03 11:13:43,4,4,2,3,12,BTC,-9,2,2022,3,1
2022-03-03 14:51:00,3,3,3,5,7,BTC,-2,0,2022,3,1
2022-03-03 17:43:42,18,30,0,39,0,BTC,39,30,2022,3,1
2022-03-03 18:25:32,11,17,0,23,0,BTC,23,17,2022,3,1
2022-03-03 22:16:57,26,37,0,58,3,BTC,55,37,2022,3,1
2022-03-03 22:34:03,4,2,1,1,3,BTC,-2,1,2022,3,1
2022-03-04 00:00:00,4,9,0,6,0,BTC,6,9,2022,3,1
2022-03-04 11:00:46,5,0,2,2,9,BTC,-7,-2,2022,3,1
2022-03-04 14:09:07,4,0,2,1,8,BTC,-7,-2,2022,3,1
2022-03-04 15:12:52,27,36,0,56,3,BTC,53,36,2022,3,1
2022-03-04 15:29:06,7,13,5,25,17,BTC,8,8,2022,3,1
2022-03-05 00:30:42,3,5,1,7,4,BTC,3,4,2022,3,1
2022-03-05 01:00:20,3,4,1,5,1,BTC,4,3,2022,3,1
2022-03-05 07:29:05,3,5,0,8,0,BTC,8,5,2022,3,1
2022-03-05 09:45:22,3,5,1,3,6,BTC,-3,4,2022,3,1
