exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho,underlying,server_timestamp,date,DTE_float,DTE
deribit,BTC-26MAR21-16000-P,1609977598154000.0,2021-01-06 23:59:58.162368,put,16000.0,2021-03-26 08:00:00,1419.6,0.009,0.0075,11.9,117.1,0.009,1.0,121.74,0.00823383,119.43,BTC-26MAR21,38572.68,-0.03095,0.0,12.47577,-9.51079,-3.24367,BTC,2021-01-06 23:59:58.154,2021-01-06,78.33335469907408,79.0
deribit,BTC-26MAR21-17000-C,1609977597499000.0,2021-01-06 23:59:57.508013,call,17000.0,2021-03-26 08:00:00,88.4,0.538,0.556,6.0,,0.572,0.1,123.74,0.56973105,118.14,BTC-26MAR21,38575.08,0.96171,0.0,14.86229,-11.20702,32.4505,BTC,2021-01-06 23:59:57.499,2021-01-06,78.3333622800926,79.0
deribit,BTC-26MAR21-17000-P,1609977598161000.0,2021-01-06 23:59:58.188577,put,17000.0,2021-03-26 08:00:00,901.9,0.011,0.01,5.8,116.95,0.0115,1.0,120.79,0.01043007,118.14,BTC-26MAR21,38556.91,-0.03837,0.0,14.87838,-11.2193,-4.03962,BTC,2021-01-06 23:59:58.161,2021-01-06,78.33335461805555,79.0
deribit,BTC-26MAR21-18000-C,1609977598157000.0,2021-01-06 23:59:58.180533,call,18000.0,2021-03-26 08:00:00,812.9,0.511,0.541,1.5,103.54,0.55,1.0,124.51,0.54605618,116.18,BTC-26MAR21,38572.68,0.95402,0.0,17.23296,-12.77996,33.77418,BTC,2021-01-06 23:59:58.157,2021-01-06,78.33335466435186,79.0
deribit,BTC-26MAR21-18000-P,1609977593962000.0,2021-01-06 23:59:53.966563,put,18000.0,2021-03-26 08:00:00,497.3,0.013,0.012,8.2,114.58,0.014,1.0,119.01,0.01270574,116.18,BTC-26MAR21,38555.75,-0.04605,0.0,17.24722,-12.78982,-4.86172,BTC,2021-01-06 23:59:53.962,2021-01-06,78.33340321759259,79.0
deribit,BTC-26MAR21-20000-C,1609977596215000.0,2021-01-06 23:59:56.225248,call,20000.0,2021-03-26 08:00:00,2483.0,0.47,0.495,1.5,103.92,0.5025,49.3,117.19,0.50040752,113.73,BTC-26MAR21,38575.82,0.93451,1e-05,22.79089,-16.54403,35.93887,BTC,2021-01-06 23:59:56.215,2021-01-06,78.33337714120371,79.0
deribit,BTC-26MAR21-20000-P,1609977590473000.0,2021-01-06 23:59:50.563040,put,20000.0,2021-03-26 08:00:00,749.6,0.0205,0.0185,10.0,112.96,0.0205,1.0,116.3,0.01894519,113.71,BTC-26MAR21,38536.88,-0.06572,1e-05,22.83057,-16.57123,-7.00221,BTC,2021-01-06 23:59:50.473,2021-01-06,78.33344359953703,79.0
deribit,BTC-26MAR21-22000-C,1609977599545000.0,2021-01-06 23:59:59.569013,call,22000.0,2021-03-26 08:00:00,174.5,0.434,0.4505,1.0,103.37,0.4635,1.5,120.69,0.45613358,111.25,BTC-26MAR21,38556.05,0.91091,1e-05,28.78719,-20.44117,37.63092,BTC,2021-01-06 23:59:59.545,2021-01-06,78.33333859953704,79.0
deribit,BTC-26MAR21-22000-P,1609977596200000.0,2021-01-06 23:59:56.206910,put,22000.0,2021-03-26 08:00:00,513.3,0.028,0.0255,1.0,109.66,0.029,38.0,114.32,0.02667205,111.24,BTC-26MAR21,38574.81,-0.08893,1e-05,28.76354,-20.4237,-9.57051,BTC,2021-01-06 23:59:56.200,2021-01-06,78.33337731481481,79.0
deribit,BTC-26MAR21-24000-C,1609977599607000.0,2021-01-06 23:59:59.615969,call,24000.0,2021-03-26 08:00:00,2483.7,0.41,0.4095,1.5,103.9,0.422,0.2,117.5,0.41545543,110.54,BTC-26MAR21,38556.05,0.88135,1e-05,35.4466,-25.01119,38.55068,BTC,2021-01-06 23:59:59.607,2021-01-06,78.33333788194444,79.0
deribit,BTC-26MAR21-24000-P,1609977599939000.0,2021-01-06 23:59:59.956307,put,24000.0,2021-03-26 08:00:00,389.6,0.039,0.0355,6.9,107.88,0.0395,1.0,112.25,0.03792584,110.54,BTC-26MAR21,38556.05,-0.11865,1e-05,35.4466,-25.01119,-12.95617,BTC,2021-01-06 23:59:59.939,2021-01-06,78.33333403935185,79.0
deribit,BTC-26MAR21-28000-C,1609977596500000.0,2021-01-06 23:59:56.502826,call,28000.0,2021-03-26 08:00:00,1494.8,0.335,0.3365,0.2,104.94,0.346,0.2,112.56,0.34336373,110.46,BTC-26MAR21,38575.08,0.81111,1e-05,48.31916,-34.06691,38.72406,BTC,2021-01-06 23:59:56.500,2021-01-06,78.3333738425926,79.0
deribit,BTC-26MAR21-28000-P,1609977599095000.0,2021-01-06 23:59:59.101678,put,28000.0,2021-03-26 08:00:00,754.3,0.0645,0.0635,7.6,105.85,0.069,25.0,110.27,0.06922752,110.46,BTC-26MAR21,38572.68,-0.18892,1e-05,48.32131,-34.06835,-21.36994,BTC,2021-01-06 23:59:59.095,2021-01-06,78.33334380787038,79.0
deribit,BTC-26MAR21-32000-C,1609977598400000.0,2021-01-06 23:59:58.404657,call,32000.0,2021-03-26 08:00:00,935.3,0.2835,0.2765,0.2,106.98,0.2845,0.2,112.23,0.2817961,110.46,BTC-26MAR21,38572.68,0.73268,2e-05,58.78904,-41.44845,37.32444,BTC,2021-01-06 23:59:58.400,2021-01-06,78.33335185185184,79.0
deribit,BTC-26MAR21-32000-P,1609977596061000.0,2021-01-06 23:59:56.071157,put,32000.0,2021-03-26 08:00:00,332.9,0.1045,0.105,0.9,106.27,0.11,13.5,109.56,0.1113711,110.46,BTC-26MAR21,38575.6,-0.26728,2e-05,58.78811,-41.44804,-31.34743,BTC,2021-01-06 23:59:56.061,2021-01-06,78.33337892361111,79.0
deribit,BTC-26MAR21-36000-C,1609977599359000.0,2021-01-06 23:59:59.366203,call,36000.0,2021-03-26 08:00:00,867.6,0.23,0.228,1.0,109.23,0.231,16.9,110.98,0.23009945,110.46,BTC-26MAR21,38556.05,0.6517,2e-05,66.04168,-46.56173,34.8853,BTC,2021-01-06 23:59:59.359,2021-01-06,78.33334075231481,79.0
deribit,BTC-26MAR21-36000-P,1609977599796000.0,2021-01-06 23:59:59.817115,put,36000.0,2021-03-26 08:00:00,193.1,0.1575,0.1565,15.7,106.2,0.1635,13.6,110.28,0.16379456,110.46,BTC-26MAR21,38556.84,-0.34829,2e-05,66.042,-46.56196,-42.37375,BTC,2021-01-06 23:59:59.796,2021-01-06,78.33333569444444,79.0
deribit,BTC-26MAR21-4000-C,1609977595139000.0,2021-01-06 23:59:55.159995,call,4000.0,2021-03-26 08:00:00,51.4,0.879,0.8885,10.0,,0.902,9.0,278.91,0.89636208,165.54,BTC-26MAR21,38575.6,0.99958,0.0,0.27077,-0.28611,8.54104,BTC,2021-01-06 23:59:55.139,2021-01-06,78.3333895949074,79.0
deribit,BTC-26MAR21-40000-C,1609977599106000.0,2021-01-06 23:59:59.111478,call,40000.0,2021-03-26 08:00:00,813.2,0.192,0.1845,0.1,108.71,0.1905,12.9,112.01,0.18771534,110.48,BTC-26MAR21,38572.68,0.57335,2e-05,70.07971,-49.41889,31.92335,BTC,2021-01-06 23:59:59.106,2021-01-06,78.33334368055556,79.0
deribit,BTC-26MAR21-40000-P,1609977599356000.0,2021-01-06 23:59:59.364173,put,40000.0,2021-03-26 08:00:00,26.5,0.2455,0.219,12.6,107.19,0.2295,1.0,112.96,0.2249863,110.48,BTC-26MAR21,38556.84,-0.42697,2e-05,70.06131,-49.40581,-53.94744,BTC,2021-01-06 23:59:59.356,2021-01-06,78.33334078703705,79.0
deribit,BTC-26MAR21-44000-C,1609977599927000.0,2021-01-06 23:59:59.949992,call,44000.0,2021-03-26 08:00:00,376.3,0.158,0.1525,20.2,110.41,0.159,14.2,113.93,0.15655723,112.6,BTC-26MAR21,38555.98,0.50305,2e-05,71.25511,-51.21486,28.67055,BTC,2021-01-06 23:59:59.927,2021-01-06,78.33333417824073,79.0
deribit,BTC-26MAR21-44000-P,1609977594268000.0,2021-01-06 23:59:54.279874,put,44000.0,2021-03-26 08:00:00,109.1,0.297,0.2945,1.0,110.86,0.301,1.0,114.38,0.29773815,112.61,BTC-26MAR21,38557.25,-0.49692,2e-05,71.25741,-51.21883,-65.7566,BTC,2021-01-06 23:59:54.268,2021-01-06,78.33339967592592,79.0
deribit,BTC-26MAR21-48000-C,1609977589707000.0,2021-01-06 23:59:49.801851,call,48000.0,2021-03-26 08:00:00,286.0,0.132,0.128,21.2,112.67,0.132,0.9,114.86,0.13156497,114.63,BTC-26MAR21,38536.88,0.44117,2e-05,70.44604,-51.54218,25.60514,BTC,2021-01-06 23:59:49.707,2021-01-06,78.33345246527777,79.0
deribit,BTC-26MAR21-48000-P,1609977599162000.0,2021-01-06 23:59:59.232330,put,48000.0,2021-03-26 08:00:00,0.3,0.417,0.36,0.2,105.47,0.4665,0.2,163.36,0.37623128,114.61,BTC-26MAR21,38556.05,-0.5585,2e-05,70.48976,-51.56639,-77.37871,BTC,2021-01-06 23:59:59.162,2021-01-06,78.33334303240741,79.0
deribit,BTC-26MAR21-5000-C,1609977598156000.0,2021-01-06 23:59:58.173001,call,5000.0,2021-03-26 08:00:00,46.8,0.747,0.8655,9.0,,0.876,9.0,249.06,0.87068231,165.54,BTC-26MAR21,38572.68,0.99885,0.0,0.6858,-0.72465,10.60952,BTC,2021-01-06 23:59:58.156,2021-01-06,78.33335467592592,79.0
deribit,BTC-26MAR21-52000-C,1609977596371000.0,2021-01-06 23:59:56.376509,call,52000.0,2021-03-26 08:00:00,904.6,0.11,0.109,1.0,114.93,0.114,11.6,117.75,0.11252142,116.92,BTC-26MAR21,38574.81,0.38952,2e-05,68.5404,-51.14957,22.93143,BTC,2021-01-06 23:59:56.371,2021-01-06,78.33337533564814,79.0
deribit,BTC-26MAR21-52000-P,1609977599164000.0,2021-01-06 23:59:59.240065,put,52000.0,2021-03-26 08:00:00,0.1,0.5095,0.437,0.2,103.14,0.5585,0.2,170.22,0.46060673,116.91,BTC-26MAR21,38556.05,-0.61083,2e-05,68.48937,-51.11017,-88.69548,BTC,2021-01-06 23:59:59.164,2021-01-06,78.33334300925927,79.0
deribit,BTC-26MAR21-56000-C,1609977596374000.0,2021-01-06 23:59:56.379990,call,56000.0,2021-03-26 08:00:00,466.0,0.0855,0.0935,1.0,117.1,0.099,11.7,120.33,0.0971273,119.23,BTC-26MAR21,38575.82,0.34509,2e-05,65.84924,-50.11547,20.52849,BTC,2021-01-06 23:59:56.374,2021-01-06,78.33337530092592,79.0
deribit,BTC-26MAR21-56000-P,1609952635090000.0,2021-01-06 17:03:55.093727,put,56000.0,2021-03-26 08:00:00,0.0,,0.5555,3.0,73.41,0.687,3.0,158.34,0.61636251,117.59,BTC-26MAR21,36489.78,-0.69566,2e-05,59.26411,-44.31791,-103.12374,BTC,2021-01-06 17:03:55.090,2021-01-06,78.62227905092593,79.0
deribit,BTC-26MAR21-6000-C,1609977595137000.0,2021-01-06 23:59:55.156470,call,6000.0,2021-03-26 08:00:00,13.1,0.693,0.8395,9.0,,0.8475,9.2,202.8,0.84510335,165.54,BTC-26MAR21,38575.6,0.99752,0.0,1.37547,-1.45335,12.61247,BTC,2021-01-06 23:59:55.137,2021-01-06,78.33338961805555,79.0
deribit,BTC-26MAR21-6000-P,1609977597147000.0,2021-01-06 23:59:57.155793,put,6000.0,2021-03-26 08:00:00,874.3,0.0005,0.0005,3.0,158.75,0.001,30.2,172.64,0.00071459,165.54,BTC-26MAR21,38575.08,-0.00248,0.0,1.37554,-1.45344,-0.26426,BTC,2021-01-06 23:59:57.147,2021-01-06,78.33336635416667,79.0
deribit,BTC-26MAR21-64000-C,1609977596376000.0,2021-01-06 23:59:56.382560,call,64000.0,2021-03-26 08:00:00,358.7,0.077,0.072,19.3,122.06,0.075,10.8,124.01,0.07417187,123.47,BTC-26MAR21,38575.82,0.27457,2e-05,59.58322,-46.95899,16.59027,BTC,2021-01-06 23:59:56.376,2021-01-06,78.33337527777778,79.0
deribit,BTC-26MAR21-64000-P,1609952635092000.0,2021-01-06 17:03:55.105404,put,64000.0,2021-03-26 08:00:00,0.0,,0.75,3.0,,0.8915,3.0,168.65,0.81677031,122.73,BTC-26MAR21,36489.78,-0.75853,2e-05,52.82297,-41.22822,-123.81998,BTC,2021-01-06 17:03:55.092,2021-01-06,78.62227902777778,79.0
deribit,BTC-26MAR21-7000-C,1609977599163000.0,2021-01-06 23:59:59.231199,call,7000.0,2021-03-26 08:00:00,69.6,0.729,0.8115,9.0,,0.822,0.2,190.7,0.81924297,151.92,BTC-26MAR21,38556.05,0.99725,0.0,1.51056,-1.46476,14.73575,BTC,2021-01-06 23:59:59.163,2021-01-06,78.33334302083334,79.0
deribit,BTC-26MAR21-7000-P,1609977597150000.0,2021-01-06 23:59:57.164356,put,7000.0,2021-03-26 08:00:00,1471.5,0.001,0.0005,18.7,145.61,0.001,30.0,158.31,0.00071837,151.92,BTC-26MAR21,38575.08,-0.00274,0.0,1.50836,-1.46262,-0.28659,BTC,2021-01-06 23:59:57.150,2021-01-06,78.33336631944444,79.0
deribit,BTC-26MAR21-72000-C,1609977597833000.0,2021-01-06 23:59:57.855041,call,72000.0,2021-03-26 08:00:00,183.7,0.0575,0.056,43.3,125.59,0.0595,11.6,128.13,0.05855147,127.45,BTC-26MAR21,38575.08,0.2231,1e-05,53.33732,-43.38945,13.62201,BTC,2021-01-06 23:59:57.833,2021-01-06,78.33335841435185,79.0
deribit,BTC-26MAR21-72000-P,1609952635073000.0,2021-01-06 17:03:55.079014,put,72000.0,2021-03-26 08:00:00,0.0,,0.951,2.0,,1.1025,2.0,179.14,1.02307105,127.21,BTC-26MAR21,36489.77,-0.804,1e-05,46.83796,-37.89021,-143.60809,BTC,2021-01-06 17:03:55.073,2021-01-06,78.62227924768519,79.0
deribit,BTC-26MAR21-8000-C,1609977590098000.0,2021-01-06 23:59:50.172249,call,8000.0,2021-03-26 08:00:00,108.3,0.659,0.788,8.0,,0.796,0.2,176.14,0.79334008,144.1,BTC-26MAR21,38536.88,0.99641,0.0,1.91734,-1.7636,16.79762,BTC,2021-01-06 23:59:50.098,2021-01-06,78.33344793981482,79.0
deribit,BTC-26MAR21-8000-P,1609977596145000.0,2021-01-06 23:59:56.162985,put,8000.0,2021-03-26 08:00:00,1648.0,0.001,0.0005,10.0,134.33,0.0015,30.1,154.19,0.00090007,144.11,BTC-26MAR21,38574.81,-0.00357,0.0,1.91173,-1.75846,-0.37004,BTC,2021-01-06 23:59:56.145,2021-01-06,78.3333779513889,79.0
deribit,BTC-26MAR21-80000-C,1609977594422000.0,2021-01-06 23:59:54.425835,call,80000.0,2021-03-26 08:00:00,167.8,0.047,0.0465,0.6,130.36,0.048,11.5,131.58,0.04740648,131.1,BTC-26MAR21,38557.25,0.18456,1e-05,47.60927,-39.83976,11.34949,BTC,2021-01-06 23:59:54.422,2021-01-06,78.33339789351851,79.0
deribit,BTC-26MAR21-80000-P,1609952635078000.0,2021-01-06 17:03:55.084483,put,80000.0,2021-03-26 08:00:00,0.0,,1.156,2.0,,1.3175,2.0,189.56,1.23308453,131.22,BTC-26MAR21,36489.78,-0.83756,1e-05,41.6151,-34.72729,-162.75423,BTC,2021-01-06 17:03:55.078,2021-01-06,78.62227918981482,79.0
deribit,BTC-26MAR21-9000-C,1609977599168000.0,2021-01-06 23:59:59.255245,call,9000.0,2021-03-26 08:00:00,22.6,0.7425,0.7605,8.0,,0.772,7.0,175.59,0.76759968,133.99,BTC-26MAR21,38556.84,0.99603,0.0,2.10376,-1.79923,18.90949,BTC,2021-01-06 23:59:59.168,2021-01-06,78.33334296296297,79.0
deribit,BTC-26MAR21-9000-P,1609977597151000.0,2021-01-06 23:59:57.174865,put,9000.0,2021-03-26 08:00:00,575.1,0.001,0.0005,14.0,124.45,0.0015,31.0,142.87,0.00092525,133.99,BTC-26MAR21,38572.25,-0.00397,0.0,2.10112,-1.79699,-0.40498,BTC,2021-01-06 23:59:57.151,2021-01-06,78.33336630787038,79.0
deribit,BTC-29JAN21-10000-C,1609952483080000.0,2021-01-06 17:01:23.103846,call,10000.0,2021-01-29 08:00:00,0.0,,0.708,12.0,,0.726,12.0,322.73,0.71593747,180.0,SYN.BTC-29JAN21,35190.85,0.99878,0.0,0.35291,-1.40389,6.16813,BTC,2021-01-06 17:01:23.080,2021-01-06,22.624038425925924,23.0
deribit,BTC-29JAN21-12000-C,1609952484091000.0,2021-01-06 17:01:24.121062,call,12000.0,2021-01-29 08:00:00,6.3,0.616,0.6555,11.0,,0.672,11.0,295.01,0.65969803,180.0,SYN.BTC-29JAN21,35194.03,0.99567,0.0,1.1148,-4.43469,7.32846,BTC,2021-01-06 17:01:24.091,2021-01-06,22.624026724537035,23.0
deribit,BTC-29JAN21-12000-P,1609977596141000.0,2021-01-06 23:59:56.151734,put,12000.0,2021-01-29 08:00:00,839.4,0.001,0.0005,48.5,183.46,0.001,0.5,199.66,0.00042302,180.0,SYN.BTC-29JAN21,37366.19,-0.00277,0.0,0.78728,-3.1726,-0.07302,BTC,2021-01-06 23:59:56.141,2021-01-06,22.333377997685183,23.0
deribit,BTC-29JAN21-14000-C,1609977599164000.0,2021-01-06 23:59:59.231865,call,14000.0,2021-01-29 08:00:00,95.1,0.538,0.622,6.0,,0.6325,6.0,241.03,0.62655977,179.59,SYN.BTC-29JAN21,37346.84,0.99247,0.0,1.92014,-7.72009,8.36507,BTC,2021-01-06 23:59:59.164,2021-01-06,22.33334300925926,23.0
deribit,BTC-29JAN21-14000-P,1609977598863000.0,2021-01-06 23:59:58.903937,put,14000.0,2021-01-29 08:00:00,902.2,0.001,0.001,0.4,173.96,0.002,41.0,191.79,0.00126716,179.59,SYN.BTC-29JAN21,37362.49,-0.00751,0.0,1.9165,-7.70543,-0.20068,BTC,2021-01-06 23:59:58.863,2021-01-06,22.333346493055558,23.0
deribit,BTC-29JAN21-16000-C,1609977598155000.0,2021-01-06 23:59:58.166483,call,16000.0,2021-01-29 08:00:00,178.6,0.556,0.569,5.0,,0.5805,5.0,219.22,0.57373065,166.76,SYN.BTC-29JAN21,37362.49,0.98816,0.0,2.85345,-10.65295,9.47497,BTC,2021-01-06 23:59:58.155,2021-01-06,22.333354687499998,23.0
deribit,BTC-29JAN21-16000-P,1609977598863000.0,2021-01-06 23:59:58.903943,put,16000.0,2021-01-29 08:00:00,1417.2,0.0015,0.0015,4.0,160.56,0.0025,41.0,173.54,0.00193718,166.76,SYN.BTC-29JAN21,37362.49,-0.01184,0.0,2.85345,-10.65295,-0.31499,BTC,2021-01-06 23:59:58.863,2021-01-06,22.333346493055558,23.0
deribit,BTC-29JAN21-17000-C,1609977596143000.0,2021-01-06 23:59:56.160381,call,17000.0,2021-01-29 08:00:00,63.1,0.3155,0.5425,5.0,,0.555,5.0,211.45,0.54675612,154.15,SYN.BTC-29JAN21,37366.19,0.98797,0.0,2.89373,-9.98648,10.08549,BTC,2021-01-06 23:59:56.143,2021-01-06,22.333377974537036,23.0
deribit,BTC-29JAN21-17000-P,1609977598863000.0,2021-01-06 23:59:58.909955,put,17000.0,2021-01-29 08:00:00,558.6,0.002,0.001,0.2,141.73,0.003,30.0,167.18,0.00180467,154.15,SYN.BTC-29JAN21,37362.49,-0.01204,0.0,2.89524,-9.99178,-0.31653,BTC,2021-01-06 23:59:58.863,2021-01-06,22.333346493055558,23.0
deribit,BTC-29JAN21-18000-C,1609977599161000.0,2021-01-06 23:59:59.221206,call,18000.0,2021-01-29 08:00:00,532.7,0.4905,0.516,5.0,,0.529,5.0,202.45,0.52041844,148.28,SYN.BTC-29JAN21,37346.84,0.98512,0.0,3.47433,-11.53395,10.62359,BTC,2021-01-06 23:59:59.161,2021-01-06,22.33334304398148,23.0
deribit,BTC-29JAN21-18000-P,1609977599870000.0,2021-01-06 23:59:59.881954,put,18000.0,2021-01-29 08:00:00,748.9,0.004,0.0015,0.4,139.94,0.0035,30.0,160.37,0.0021913,148.27,SYN.BTC-29JAN21,37347.38,-0.01487,0.0,3.47316,-11.52927,-0.38995,BTC,2021-01-06 23:59:59.870,2021-01-06,22.333334837962962,23.0
deribit,BTC-29JAN21-19000-C,1609977596145000.0,2021-01-06 23:59:56.162875,call,19000.0,2021-01-29 08:00:00,317.9,0.48,0.4885,5.0,,0.5035,5.0,193.76,0.49411908,143.27,SYN.BTC-29JAN21,37366.19,0.98149,0.0,4.18958,-13.4381,11.14072,BTC,2021-01-06 23:59:56.145,2021-01-06,22.33337795138889,23.0
deribit,BTC-29JAN21-19000-P,1609977599733000.0,2021-01-06 23:59:59.747987,put,19000.0,2021-01-29 08:00:00,735.3,0.0035,0.0015,31.4,130.49,0.0035,5.0,149.75,0.00270819,143.25,SYN.BTC-29JAN21,37346.84,-0.01856,0.0,4.19828,-13.46435,-0.48609,BTC,2021-01-06 23:59:59.733,2021-01-06,22.33333642361111,23.0
deribit,BTC-29JAN21-20000-C,1609977597996000.0,2021-01-06 23:59:58.001549,call,20000.0,2021-01-29 08:00:00,1249.2,0.4695,0.465,10.0,98.74,0.4765,8.8,180.57,0.46813865,139.0,SYN.BTC-29JAN21,37362.49,0.97667,0.0,5.09624,-15.85974,11.62649,BTC,2021-01-06 23:59:57.996,2021-01-06,22.333356527777777,23.0
deribit,BTC-29JAN21-20000-P,1609977599886000.0,2021-01-06 23:59:59.896905,put,20000.0,2021-01-29 08:00:00,3427.2,0.003,0.002,51.0,127.04,0.005,30.0,149.38,0.00340824,139.0,SYN.BTC-29JAN21,37346.84,-0.02339,0.0,5.10593,-15.88938,-0.61241,BTC,2021-01-06 23:59:59.886,2021-01-06,22.33333465277778,23.0
deribit,BTC-29JAN21-21000-C,1609977599163000.0,2021-01-06 23:59:59.231839,call,21000.0,2021-01-29 08:00:00,20.8,0.365,0.435,5.0,,0.453,5.0,180.42,0.44248392,136.71,SYN.BTC-29JAN21,37346.84,0.96937,1e-05,6.39519,-19.57327,12.04515,BTC,2021-01-06 23:59:59.163,2021-01-06,22.333343020833333,23.0
deribit,BTC-29JAN21-21000-P,1609977599794000.0,2021-01-06 23:59:59.814507,put,21000.0,2021-01-29 08:00:00,928.9,0.005,0.004,0.4,133.32,0.007,1.0,149.31,0.00456005,136.71,SYN.BTC-29JAN21,37346.84,-0.03063,1e-05,6.39519,-19.57327,-0.80416,BTC,2021-01-06 23:59:59.794,2021-01-06,22.333335717592593,23.0
deribit,BTC-29JAN21-22000-C,1609977597150000.0,2021-01-06 23:59:57.162994,call,22000.0,2021-01-29 08:00:00,635.0,0.3825,0.416,1.0,128.45,0.4275,5.0,171.56,0.41651652,131.07,SYN.BTC-29JAN21,37365.24,0.96374,1e-05,7.35119,-21.57134,12.51145,BTC,2021-01-06 23:59:57.150,2021-01-06,22.333366319444444,23.0
deribit,BTC-29JAN21-22000-P,1609977598863000.0,2021-01-06 23:59:58.903772,put,22000.0,2021-01-29 08:00:00,1074.7,0.005,0.004,24.0,123.94,0.0065,1.0,136.8,0.00528776,131.07,SYN.BTC-29JAN21,37346.84,-0.03637,1e-05,7.36727,-21.61814,-0.95244,BTC,2021-01-06 23:59:58.863,2021-01-06,22.333346493055558,23.0
deribit,BTC-29JAN21-23000-C,1609977599162000.0,2021-01-06 23:59:59.229493,call,23000.0,2021-01-29 08:00:00,807.6,0.382,0.3795,4.0,,0.4025,4.0,165.47,0.39125598,128.62,SYN.BTC-29JAN21,37346.84,0.95378,1e-05,8.94644,-25.7622,12.85996,BTC,2021-01-06 23:59:59.162,2021-01-06,22.333343032407406,23.0
deribit,BTC-29JAN21-23000-P,1609977597166000.0,2021-01-06 23:59:57.185181,put,23000.0,2021-01-29 08:00:00,1090.5,0.0105,0.006,4.4,124.98,0.008,25.0,133.27,0.00684099,128.62,SYN.BTC-29JAN21,37365.24,-0.04607,1e-05,8.92724,-25.7065,-1.20962,BTC,2021-01-06 23:59:57.166,2021-01-06,22.33336613425926,23.0
deribit,BTC-29JAN21-24000-C,1609977599558000.0,2021-01-06 23:59:59.574576,call,24000.0,2021-01-29 08:00:00,2060.3,0.36,0.36,4.0,98.14,0.3875,4.0,180.97,0.36564181,124.41,SYN.BTC-29JAN21,37347.38,0.94417,1e-05,10.39902,-28.96533,13.22024,BTC,2021-01-06 23:59:59.558,2021-01-06,22.333338449074073,23.0
deribit,BTC-29JAN21-24000-P,1609977598863000.0,2021-01-06 23:59:58.913188,put,24000.0,2021-01-29 08:00:00,661.9,0.01,0.0065,1.0,117.79,0.009,24.0,127.09,0.00824083,124.42,SYN.BTC-29JAN21,37362.49,-0.05569,1e-05,10.38254,-28.92085,-1.46152,BTC,2021-01-06 23:59:58.863,2021-01-06,22.333346493055558,23.0
deribit,BTC-29JAN21-25000-C,1609977597149000.0,2021-01-06 23:59:57.160196,call,25000.0,2021-01-29 08:00:00,1291.9,0.2525,0.335,4.0,98.38,0.353,4.0,151.75,0.34063592,119.75,SYN.BTC-29JAN21,37365.24,0.93381,1e-05,11.8851,-31.86332,13.56195,BTC,2021-01-06 23:59:57.149,2021-01-06,22.333366331018517,23.0
deribit,BTC-29JAN21-25000-P,1609977598863000.0,2021-01-06 23:59:58.912172,put,25000.0,2021-01-29 08:00:00,1995.8,0.01,0.008,55.0,114.17,0.0105,1.0,122.22,0.00969557,119.75,SYN.BTC-29JAN21,37362.49,-0.06622,1e-05,11.88812,-31.8706,-1.73547,BTC,2021-01-06 23:59:58.863,2021-01-06,22.333346493055558,23.0
deribit,BTC-29JAN21-26000-C,1609977598158000.0,2021-01-06 23:59:58.180507,call,26000.0,2021-01-29 08:00:00,1529.6,0.282,0.31,4.0,97.74,0.329,4.0,146.47,0.31600879,116.44,SYN.BTC-29JAN21,37362.49,0.91966,1e-05,13.78378,-35.93346,13.80114,BTC,2021-01-06 23:59:58.158,2021-01-06,22.33335465277778,23.0
deribit,BTC-29JAN21-26000-P,1609977599868000.0,2021-01-06 23:59:59.881929,put,26000.0,2021-01-29 08:00:00,1786.1,0.013,0.0105,30.0,112.59,0.0125,1.0,118.08,0.01188755,116.44,SYN.BTC-29JAN21,37346.84,-0.08056,1e-05,13.806,-35.99117,-2.11247,BTC,2021-01-06 23:59:59.868,2021-01-06,22.333334861111112,23.0
deribit,BTC-29JAN21-27000-C,1609977596140000.0,2021-01-06 23:59:56.149592,call,27000.0,2021-01-29 08:00:00,436.9,0.27,0.289,4.0,106.3,0.306,4.0,142.4,0.29194552,113.83,SYN.BTC-29JAN21,37366.19,0.9023,2e-05,15.94734,-40.641,13.95188,BTC,2021-01-06 23:59:56.140,2021-01-06,22.33337800925926,23.0
deribit,BTC-29JAN21-27000-P,1609977594646000.0,2021-01-06 23:59:54.655981,put,27000.0,2021-01-29 08:00:00,704.3,0.015,0.013,31.0,109.82,0.0155,1.0,115.75,0.01470462,113.83,SYN.BTC-29JAN21,37358.54,-0.09783,2e-05,15.95947,-40.67265,-2.57163,BTC,2021-01-06 23:59:54.646,2021-01-06,22.333395300925925,23.0
deribit,BTC-29JAN21-28000-C,1609977598159000.0,2021-01-06 23:59:58.180547,call,28000.0,2021-01-29 08:00:00,3209.8,0.274,0.264,4.0,101.4,0.2875,4.0,145.36,0.26895747,111.96,SYN.BTC-29JAN21,37362.49,0.88102,2e-05,18.37699,-46.06173,13.99338,BTC,2021-01-06 23:59:58.159,2021-01-06,22.333354641203705,23.0
